dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
15/03/2016 9:55,BMW_1.16_Diesel__Sommerreifen_auf_Alufelgen_,private,offer,9000,control,limousine,2011,manual,116,1er,125000,9,diesel,bmw,,15/03/2016 0:00,42117,15/03/2016 9:55
17/03/2016 21:56,Volkswagen_Polo_6n1_Clean_Kaefig_Saisonfahrzeug,private,offer,2888,test,,1995,manual,101,polo,150000,2,,volkswagen,no,17/03/2016 0:00,32602,7/4/2016 14:56
7/3/2016 19:43,Peugeot_406_Coupe,private,offer,1000,control,coupe,1998,manual,0,4_reihe,150000,0,,peugeot,,7/3/2016 0:00,16227,7/4/2016 9:45
23/03/2016 20:58,Mazda_626_2.0i_GLE,private,offer,500,test,limousine,1996,automatic,116,6_reihe,150000,3,petrol,mazda,yes,23/03/2016 0:00,53347,31/03/2016 10:16
26/03/2016 9:53,fiat_panda_dynamik_TÜV_2017_panorama_schiebedach,private,offer,1648,control,limousine,2005,manual,60,panda,150000,7,petrol,fiat,no,26/03/2016 0:00,48336,1/4/2016 23:46
6/3/2016 20:06,Mercedes_CLK_200,private,offer,2800,control,coupe,1999,manual,136,clk,150000,0,petrol,mercedes_benz,,6/3/2016 0:00,65205,21/03/2016 0:17
5/4/2016 10:52,Volvo_V70___D5,private,offer,5290,control,station wagon,2003,manual,163,v70,150000,10,diesel,volvo,no,5/4/2016 0:00,14057,5/4/2016 11:42
28/03/2016 19:58,Volkswagen_Golf_Cabrio_2.0_Comfortline_el._Verdeck__el_FH,private,offer,3290,control,cabrio,2001,manual,116,golf,150000,10,petrol,volkswagen,no,28/03/2016 0:00,14552,7/4/2016 2:17
10/3/2016 23:38,VW_Fox_5Z._1_2__gruene_Plakette__8_fach_bereift,private,offer,2250,test,small car,2005,manual,54,fox,150000,4,petrol,volkswagen,,10/3/2016 0:00,52457,12/3/2016 22:44
2/4/2016 23:46,BMW_316i__Schiebedach___17_Alu___Sehr_gepflegt___LED,private,offer,3490,test,limousine,2000,manual,105,3er,150000,7,petrol,bmw,no,2/4/2016 0:00,46485,7/4/2016 1:46
3/4/2016 15:54,Seat_Ibiza_1.2_TSI_FR_mit_Werksgarantie,private,offer,11490,test,small car,2014,manual,105,ibiza,40000,6,petrol,seat,no,3/4/2016 0:00,91710,5/4/2016 15:16
14/03/2016 0:47,VW_Polo_Baujahr_2005,private,offer,3100,control,small car,2005,manual,55,polo,125000,3,petrol,volkswagen,no,13/03/2016 0:00,66636,15/03/2016 21:17
8/3/2016 17:57,Mercedes_230_e_t_w124_Kombi_Bastlerfahrzeug,private,offer,550,control,station wagon,1992,automatic,136,e_klasse,150000,9,,mercedes_benz,yes,8/3/2016 0:00,38539,9/3/2016 9:17
28/03/2016 18:57,Suche_ein_Auto_bis_60_soll_von_mir_20km_weit_sein_und_mit_TÜV,private,offer,100,control,,1255,,0,,5000,0,,sonstige_autos,,28/03/2016 0:00,59069,7/4/2016 1:16
1/4/2016 20:49,BMW_X5_3.0_d,private,offer,13400,test,limousine,2004,automatic,218,x_reihe,150000,3,diesel,bmw,no,1/4/2016 0:00,47228,5/4/2016 18:18
19/03/2016 9:36,Vw_Bora_1_9_TDI,private,offer,2100,test,station wagon,1999,manual,115,bora,150000,0,diesel,volkswagen,,19/03/2016 0:00,36132,20/03/2016 10:48
12/3/2016 16:56,Toyota_Yaris_Verso_1.3_Linea_luna,private,offer,1790,control,bus,2000,manual,86,yaris,150000,4,petrol,toyota,no,12/3/2016 0:00,40549,7/4/2016 7:44
31/03/2016 22:57,Volkswagen_Polo_1.4_TDI_Comfortline,private,offer,3600,test,small car,2005,manual,69,polo,150000,6,diesel,volkswagen,no,31/03/2016 0:00,84032,6/4/2016 20:48
19/03/2016 19:55,VW_Polo_6n2_1_0l_MPI,private,offer,1350,control,small car,2000,manual,50,polo,125000,8,petrol,volkswagen,,19/03/2016 0:00,92712,23/03/2016 9:15
6/3/2016 0:57,Suche_BMW_116i,private,offer,0,control,,2007,manual,0,,50000,2,petrol,bmw,no,5/3/2016 0:00,8056,7/3/2016 17:16
22/03/2016 10:36,Mercedes_Benz_CL_500_7G_TRONIC,private,offer,21999,control,coupe,2008,automatic,387,cl,150000,9,petrol,mercedes_benz,no,22/03/2016 0:00,40231,22/03/2016 10:36
16/03/2016 19:37,Vw_polo_Schlachtfahrzeug,private,offer,0,test,small car,2002,manual,0,polo,125000,0,petrol,volkswagen,yes,16/03/2016 0:00,1159,16/03/2016 19:37
20/03/2016 20:41,Mercedes_Benz_C_180_Elegance,private,offer,2100,test,limousine,1994,automatic,122,c_klasse,125000,4,petrol,mercedes_benz,no,20/03/2016 0:00,76359,7/4/2016 4:46
25/03/2016 19:58,Audi_A6_2.0_TDI_DPF_multitronic_sport_selection,private,offer,19960,test,limousine,2012,automatic,177,a6,100000,2,diesel,audi,no,25/03/2016 0:00,24116,25/03/2016 20:46
9/3/2016 8:53,Volkswagen_Golf,private,offer,4999,test,small car,2004,manual,116,golf,125000,6,petrol,volkswagen,no,9/3/2016 0:00,12057,11/3/2016 14:44
12/3/2016 19:38,Opel_Corsa_1.0_12V,private,offer,1350,test,small car,2001,manual,58,corsa,150000,3,petrol,opel,no,12/3/2016 0:00,23558,1/4/2016 16:17
15/03/2016 14:50,Escort_Ghia_1.8_Zylinderkopfdichtung_defekt,private,offer,200,test,station wagon,1997,manual,115,escort,150000,8,petrol,ford,,15/03/2016 0:00,65366,22/03/2016 15:15
5/3/2016 15:47,Audi_A6_Avant_2.7_TDI_DPF_multitronic,private,offer,14700,control,station wagon,2007,automatic,179,a6,125000,10,diesel,audi,,5/3/2016 0:00,76275,5/4/2016 17:44
23/03/2016 10:37,Volkswagen_Golf_2.0_TDI_DPF_Trendline,private,offer,7500,control,limousine,2009,manual,110,golf,150000,9,diesel,volkswagen,no,23/03/2016 0:00,74219,5/4/2016 9:47
10/3/2016 20:40,sparsames_auto,private,offer,2850,test,small car,2008,manual,54,twingo,150000,1,petrol,renault,no,10/3/2016 0:00,82178,6/4/2016 5:46
24/03/2016 17:55,MB_CLK_200_zu_verkaufen,private,offer,13200,control,,2017,automatic,0,clk,100000,0,petrol,mercedes_benz,,24/03/2016 0:00,4509,7/4/2016 12:16
3/4/2016 19:52,Ford_Ranchero_GT_1972_Cleveland_/_Impco_LPG,private,offer,14900,test,,1980,,0,others,90000,0,lpg,ford,no,3/4/2016 0:00,41334,5/4/2016 20:45
24/03/2016 19:50,BMW_BMW_320_Ci_Aut._gepflegt_&_unverbastelt,private,offer,7500,control,cabrio,2003,automatic,170,3er,150000,5,petrol,bmw,no,24/03/2016 0:00,27809,26/03/2016 5:17
14/03/2016 18:57,Volkswagen_Polo_1.4_TDI_DPF_United,private,offer,3000,test,small car,2008,manual,80,polo,150000,1,diesel,volkswagen,yes,14/03/2016 0:00,63607,25/03/2016 6:18
19/03/2016 16:36,Mercedes_Benz_ML_270_CDI_7_Sitzer,private,offer,5700,test,suv,2001,automatic,163,m_klasse,150000,8,diesel,mercedes_benz,no,19/03/2016 0:00,10553,7/4/2016 1:47
3/4/2016 22:53,Ford_Fiesta_1.6_Sport,private,offer,5555,control,small car,2007,manual,101,fiesta,90000,10,petrol,ford,no,3/4/2016 0:00,74405,6/4/2016 0:45
8/3/2016 13:57,E39_530iA_Facelift/_M__Packet,private,offer,7100,control,limousine,2002,automatic,231,5er,150000,3,petrol,bmw,,8/3/2016 0:00,33330,12/3/2016 8:17
12/3/2016 21:46,Opel_Astra_1_6_/_5_Tuerig_/_Tuev_bis_12.2017,private,offer,720,test,small car,1995,manual,71,astra,150000,6,petrol,opel,no,12/3/2016 0:00,12305,23/03/2016 14:47
15/03/2016 18:58,Ford_fiesta_tuev_neu_75ps_5_tuerer,private,offer,500,control,small car,1996,manual,75,fiesta,150000,0,,ford,,15/03/2016 0:00,58706,30/03/2016 7:17
4/4/2016 16:55,Fiat_Punto_1.2_16V_HLX,private,offer,1900,test,small car,1999,manual,80,punto,100000,11,petrol,fiat,no,4/4/2016 0:00,23568,6/4/2016 18:46
16/03/2016 12:49,Peugeot_207_CC_150_THP_Platinum,private,offer,7800,test,cabrio,2007,manual,150,2_reihe,60000,7,petrol,peugeot,no,16/03/2016 0:00,21337,17/03/2016 10:44
24/03/2016 8:53,Smart_Fortwo,private,offer,1150,control,small car,1999,,45,fortwo,150000,7,petrol,smart,no,24/03/2016 0:00,35423,25/03/2016 18:16
8/3/2016 18:54,Renault_Kangoo_und_Opel_Corsa,private,offer,1600,test,others,2003,manual,55,kangoo,150000,6,petrol,renault,yes,8/3/2016 0:00,53175,14/03/2016 11:47
4/4/2016 22:50,Cadillac_Eldorado_Cabrio_1985,private,offer,14900,test,cabrio,1985,automatic,136,,150000,5,petrol,sonstige_autos,no,4/4/2016 0:00,29410,7/4/2016 2:17
18/03/2016 22:07,Volkswagen_Golf_1.4_Edition,private,offer,2450,test,limousine,2001,manual,75,golf,150000,2,petrol,volkswagen,no,18/03/2016 0:00,35584,19/03/2016 13:26
24/03/2016 12:46,Audi_A4_Avant_sehr_schoener_Zustand,private,offer,1250,test,station wagon,1998,manual,150,a4,150000,5,petrol,audi,no,24/03/2016 0:00,51143,5/4/2016 0:47
13/03/2016 8:46,Volkswagen_Golf_VI_1.2_TSI_Trendline_77kW__105PS_,private,offer,11199,control,limousine,2010,manual,105,golf,60000,2,petrol,volkswagen,no,13/03/2016 0:00,32758,21/03/2016 15:49
19/03/2016 20:36,Volkswagen_Golf_1.9_TDI_Champ,private,offer,3499,control,limousine,2002,manual,101,golf,150000,9,diesel,volkswagen,no,19/03/2016 0:00,26506,3/4/2016 7:54
11/3/2016 23:39,VW_Polo_1.6_TDI,private,offer,9590,test,,2016,manual,75,polo,100000,2,diesel,volkswagen,,11/3/2016 0:00,22301,3/4/2016 0:20
18/03/2016 1:37,Mitsubishi_Lancer_mit_TÜV!,private,offer,1600,control,,1997,,0,lancer,5000,0,,mitsubishi,,18/03/2016 0:00,68167,5/4/2016 21:16
17/03/2016 9:37,Cupra_R_1m_Seat_Leon_JE_DESIGN_Orginal__kW_v2__top_Zustand_Turbo,private,offer,6500,test,,2006,manual,0,leon,125000,0,petrol,seat,no,17/03/2016 0:00,45355,29/03/2016 21:16
6/3/2016 17:42,AUDI_A6_2.7_TDI_KOMBI,private,offer,3950,control,station wagon,2008,,0,,150000,12,diesel,audi,yes,6/3/2016 0:00,41366,8/3/2016 16:18
14/03/2016 9:56,Renault_Clio_1.2_16V,private,offer,1350,control,small car,2003,manual,75,clio,125000,5,petrol,renault,no,14/03/2016 0:00,37308,24/03/2016 17:45
28/03/2016 3:36,Mercedes_Benz_CLS_350_7G_TRONIC,private,offer,7500,control,coupe,2005,automatic,272,others,150000,6,petrol,mercedes_benz,no,28/03/2016 0:00,59755,31/03/2016 17:16
29/03/2016 17:49,Renault_Megane_Coupe_Sport,private,offer,1150,control,coupe,1999,manual,107,megane,150000,10,,renault,yes,29/03/2016 0:00,99974,6/4/2016 3:45
5/3/2016 18:38,Peugot_ExExpert_TÜV_3.2018,private,offer,2300,test,,2018,manual,0,,150000,4,diesel,peugeot,no,5/3/2016 0:00,39307,7/4/2016 5:15
28/03/2016 20:50,Mercedes_Benz_A_160_L_Avantgarde,private,offer,2800,control,limousine,2003,manual,102,a_klasse,150000,2,petrol,mercedes_benz,no,28/03/2016 0:00,70771,28/03/2016 20:50
5/4/2016 9:50,Fiat_punto_mit_sprit_oder_gas_fahren.tuev_bis_10/17,private,offer,0,control,,2017,manual,45,punto,150000,2,,fiat,no,5/4/2016 0:00,63067,5/4/2016 12:28
20/03/2016 19:45,BMW_520i_BiXenon,private,offer,8500,test,limousine,2003,manual,170,5er,150000,7,petrol,bmw,no,20/03/2016 0:00,15537,7/4/2016 3:45
23/03/2016 19:36,Volkswagen_Passat_Variant_1.6,private,offer,8990,control,station wagon,2010,manual,102,passat,125000,2,petrol,volkswagen,no,23/03/2016 0:00,89231,6/4/2016 1:45
6/3/2016 12:47,Volvo_S60_Edition,private,offer,7999,test,limousine,2008,manual,209,s60,150000,9,petrol,volvo,no,6/3/2016 0:00,24598,6/4/2016 5:45
10/3/2016 20:47,Twingo_2001_Tuev_3.2017__Faltdach,private,offer,550,test,,2017,manual,58,twingo,150000,11,petrol,renault,,10/3/2016 0:00,26384,11/3/2016 21:46
14/03/2016 23:54,Audi_A3_1_6_benzi__Tuev_4/17,private,offer,2699,control,,2017,manual,109,a3,150000,12,petrol,audi,no,14/03/2016 0:00,78050,17/03/2016 1:16
1/4/2016 21:54,BMW_318i_e30,private,offer,5750,test,cabrio,1991,manual,113,3er,150000,1,petrol,bmw,no,1/4/2016 0:00,21220,5/4/2016 20:18
19/03/2016 17:37,"Renault_Twingo_1_2l._""nur_87000km""_LPG_Anlage",private,offer,275,control,small car,2001,manual,58,twingo,90000,9,petrol,renault,yes,19/03/2016 0:00,66885,19/03/2016 17:37
5/3/2016 16:57,MINI_Cooper_S_Countryman__Navi__Xenon_JCW_Chili_Paket,private,offer,25900,control,limousine,2015,manual,190,cooper,20000,5,petrol,mini,no,5/3/2016 0:00,84416,7/4/2016 14:58
24/03/2016 17:54,Verkaufe_meinen_Lanos,private,offer,400,control,small car,1997,manual,85,lanos,150000,10,petrol,daewoo,no,24/03/2016 0:00,38462,24/03/2016 17:54
29/03/2016 2:28,Mercedes_C220_CDI_Elegance_mit_Gruene_Plakette,private,offer,2150,control,limousine,2000,manual,125,c_klasse,150000,1,diesel,mercedes_benz,no,28/03/2016 0:00,65187,7/4/2016 6:15
12/3/2016 9:53,Golf_3_mit_TÜV,private,offer,750,control,,2017,manual,75,golf,150000,6,petrol,volkswagen,,12/3/2016 0:00,49716,6/4/2016 10:16
24/03/2016 22:36,Volkswagen_T5_Multivan_Highline_gewerblich_TOP_Zustand,private,offer,15999,control,bus,2005,manual,174,transporter,150000,9,diesel,volkswagen,no,24/03/2016 0:00,4103,4/4/2016 3:47
14/03/2016 13:59,Zuverlaessiges_Kfz_fuer__Frauen_oder_Stadtauto,private,offer,3200,test,small car,2007,manual,67,matiz,150000,5,petrol,chevrolet,no,14/03/2016 0:00,92720,14/03/2016 13:59
4/4/2016 18:50,Volkswagen_Polo_60_1_4_Klimaanlage_TÜV_NEU,private,offer,1200,test,small car,2000,manual,60,polo,150000,6,petrol,volkswagen,no,4/4/2016 0:00,52078,4/4/2016 18:50
22/03/2016 16:36,Peugeot_207_CC_150_THP_Sport,private,offer,5500,test,cabrio,2008,manual,150,2_reihe,100000,6,petrol,peugeot,no,22/03/2016 0:00,75175,6/4/2016 6:17
1/4/2016 0:57,BMW_7.40_I_v8__4.4,private,offer,1200,test,,2017,automatic,286,7er,150000,3,petrol,bmw,yes,31/03/2016 0:00,52068,7/4/2016 4:17
24/03/2016 13:53,Opel_Zafira_2.2__Aut._Klimaauto__Euro_4__Sitzheizung,private,offer,3350,control,bus,2003,automatic,147,zafira,125000,2,petrol,opel,no,24/03/2016 0:00,52428,7/4/2016 6:16
30/03/2016 11:06,Mercedes_Benz_Viano_2.2_CDI_Lang_familien_Auto,private,offer,17900,test,bus,2008,manual,150,viano,125000,0,,mercedes_benz,no,30/03/2016 0:00,35080,6/4/2016 20:47
30/03/2016 4:36,Audi__A3_Limousine_Ambition,private,offer,30450,test,limousine,2014,automatic,179,a3,20000,11,petrol,audi,no,30/03/2016 0:00,85110,6/4/2016 23:16
1/4/2016 9:51,Mazda_626_Motor_Getriebe_top_viele_extra_8_x_bereift_mit_Sommer,private,offer,202,test,limousine,1995,manual,116,6_reihe,150000,7,petrol,mazda,,1/4/2016 0:00,38275,5/4/2016 4:17
11/3/2016 13:51,Peugeot_206__Klima__Servo__Bastler__Export,private,offer,450,test,small car,1999,manual,75,2_reihe,150000,7,petrol,peugeot,yes,11/3/2016 0:00,14913,12/3/2016 3:16
9/3/2016 17:40,Opel_Corsa_1.4,private,offer,650,test,small car,1997,manual,59,corsa,150000,2,petrol,opel,,8/3/2016 0:00,35614,14/03/2016 12:17
10/3/2016 13:56,Opel_D_Color_Edition,private,offer,9500,test,limousine,2014,manual,87,corsa,20000,11,petrol,opel,no,10/3/2016 0:00,58507,24/03/2016 17:16
25/03/2016 15:54,BMW_523i_M_Paket,private,offer,4400,test,limousine,2000,automatic,170,5er,150000,9,petrol,bmw,,25/03/2016 0:00,73431,31/03/2016 23:47
18/03/2016 23:41,Mercedes_Benz_A_200_Avantgarde,private,offer,6250,test,limousine,2004,manual,136,a_klasse,150000,8,petrol,mercedes_benz,no,18/03/2016 0:00,56299,25/03/2016 14:17
26/03/2016 20:37,Schlachte_Audi_A3_8L__1.8T_AGU!_Projekt_ZWO_Bodykit__S3_Bremse,private,offer,0,control,,2000,manual,200,a3,150000,0,petrol,audi,,26/03/2016 0:00,89257,6/4/2016 10:45
3/4/2016 22:49,Mazda_626_2.0_TD,private,offer,1300,control,station wagon,1999,manual,101,6_reihe,150000,9,diesel,mazda,no,3/4/2016 0:00,32758,6/4/2016 0:45
28/03/2016 22:52,Volkswagen_Multivan_T4_TDI_Topstar,private,offer,8500,control,bus,1998,manual,102,transporter,150000,1,diesel,volkswagen,no,28/03/2016 0:00,6179,5/4/2016 12:45
22/03/2016 23:37,Alfa_Romeo_156_Sportwagon_2.0_16V_JTS_Distinctive,private,offer,800,test,station wagon,2004,manual,166,156,150000,7,petrol,alfa_romeo,yes,22/03/2016 0:00,4838,24/03/2016 14:16
19/03/2016 9:37,BMW_520/6_Oldtimer_H_Kennzeichen,private,offer,5950,test,limousine,1979,manual,122,5er,100000,4,petrol,bmw,no,19/03/2016 0:00,47906,31/03/2016 14:46
26/03/2016 14:46,Audi_A6_3.0_Diesel_Kombi,private,offer,6200,control,station wagon,2005,automatic,224,a6,150000,9,diesel,audi,no,26/03/2016 0:00,53757,28/03/2016 3:16
2/4/2016 9:36,TOP_Audi_A3_2.0_TDI_EDITION_Sportback_Attraction_192KM_DPF,private,offer,4900,control,limousine,2006,automatic,140,a3,150000,3,diesel,audi,no,2/4/2016 0:00,30851,2/4/2016 10:44
21/03/2016 21:44,Ford_Focus_Ghia_1.6I_1._Hand_Klima_TÜV_NEU_03.2018_Top_gepflegt,private,offer,1600,control,limousine,2001,manual,101,focus,150000,11,petrol,ford,no,21/03/2016 0:00,17213,27/03/2016 7:16
14/03/2016 8:52,Ford_Fiesta_1.4_Trend,private,offer,1950,test,small car,2003,manual,80,fiesta,80000,8,petrol,ford,no,14/03/2016 0:00,1279,14/03/2016 9:47
20/03/2016 13:42,Volkswagen_Golf_2.0_R_DSG_Schalensitze__unverbastelt!,private,offer,26449,test,limousine,2010,automatic,271,golf,100000,11,petrol,volkswagen,no,20/03/2016 0:00,72764,6/4/2016 14:44
12/3/2016 14:42,Mazda_121_16V_Canvas_Top_GLX,private,offer,600,test,small car,1993,manual,72,1_reihe,125000,9,petrol,mazda,no,12/3/2016 0:00,67489,20/03/2016 17:17
8/3/2016 17:39,Suche_SLK__R_170_Automatik,private,offer,0,control,cabrio,1998,automatic,0,slk,150000,0,petrol,mercedes_benz,,8/3/2016 0:00,56743,11/3/2016 0:15
23/03/2016 13:37,Fiat_176,private,offer,850,test,small car,1999,manual,60,punto,150000,7,petrol,fiat,no,23/03/2016 0:00,21337,5/4/2016 15:18
6/3/2016 0:59,Hyundai_i30,private,offer,11999,control,coupe,2013,manual,128,i_reihe,70000,9,diesel,hyundai,no,5/3/2016 0:00,19217,6/4/2016 1:16
1/4/2016 22:38,Jeep_Grand_Cherokee_ZJ_4_0_Tuev_2018_Lpg_Gas,private,offer,3300,test,suv,1994,automatic,184,cherokee,150000,0,,jeep,,1/4/2016 0:00,36251,5/4/2016 21:44
16/03/2016 11:41,Corsa_b_1.0_Bastlerfahrzeug_Rest_TÜV_05/16_Bj.99,private,offer,350,test,small car,1999,manual,54,corsa,150000,9,petrol,opel,,16/03/2016 0:00,44319,17/03/2016 8:46
10/3/2016 21:39,Ford_Mondeo_Ghia,private,offer,3000,control,limousine,2004,automatic,131,mondeo,150000,2,diesel,ford,no,10/3/2016 0:00,49770,4/4/2016 17:46
23/03/2016 19:38,Opel_Kadett_C_Limo_H_Zulassung,private,offer,6500,control,limousine,1979,manual,0,kadett,70000,6,,opel,no,23/03/2016 0:00,89269,6/4/2016 0:17
28/03/2016 3:57,Volkswagen_Golf_4_1.6,private,offer,2550,control,limousine,1999,manual,101,golf,150000,10,petrol,volkswagen,no,28/03/2016 0:00,67547,6/4/2016 10:46
9/3/2016 17:39,Golf_III_GT_Spezial_TÜV_neu_184_Tkm,private,offer,1750,test,limousine,1997,manual,0,golf,150000,0,petrol,volkswagen,no,9/3/2016 0:00,23556,14/03/2016 9:44
22/03/2016 14:38,Mercedes_Benz_SLK_200_Kompressor,private,offer,19800,control,cabrio,2010,manual,0,slk,30000,11,petrol,mercedes_benz,no,22/03/2016 0:00,64354,6/4/2016 3:17
26/03/2016 17:57,Audi_A6_Avant_Quattro_2_5_TDI,private,offer,1500,control,station wagon,1999,manual,150,a6,150000,7,diesel,audi,,26/03/2016 0:00,77652,2/4/2016 9:17
4/4/2016 15:52,Opel_Vectra_1.8_Caravan_Sport,private,offer,2000,test,station wagon,2000,manual,116,vectra,150000,9,petrol,opel,no,4/4/2016 0:00,97422,6/4/2016 17:44
20/03/2016 23:52,Mercedes_M_320_CDI_Schwarz_M.._Alles_Perfekt_Und_NORD_VERKAUFEN!!,private,offer,12850,control,suv,2007,automatic,190,m_klasse,150000,3,diesel,mercedes_benz,no,20/03/2016 0:00,23552,26/03/2016 9:17
20/03/2016 11:42,Peugeot_206cc_Cabrio,private,offer,2000,test,cabrio,2001,manual,0,,150000,6,petrol,peugeot,no,20/03/2016 0:00,46049,24/03/2016 1:46
10/3/2016 15:37,Ascona_B_1.6,private,offer,4850,test,limousine,1979,manual,60,others,40000,8,petrol,opel,no,10/3/2016 0:00,49777,12/3/2016 6:44
17/03/2016 16:38,SKODA_OCTAVIA_TOP_AUSSTATTUNG___MIT_TÜV___SILBER___CHECKHEFT__,private,offer,4499,test,station wagon,2006,automatic,140,octavia,150000,9,diesel,skoda,no,17/03/2016 0:00,6618,1/4/2016 4:16
10/3/2016 11:25,Opel_Zafira_1.9_CDTI,private,offer,3500,test,bus,2005,manual,150,zafira,150000,12,diesel,opel,no,10/3/2016 0:00,64569,7/4/2016 9:17
27/03/2016 16:39,Volvo_V40_1.9_TD__Limited_Sport_Edition_Sport,private,offer,3100,test,station wagon,2004,manual,116,v40,150000,4,diesel,volvo,no,27/03/2016 0:00,54329,3/4/2016 13:15
19/03/2016 2:48,Audi_A5_Cabrio_1.8_TFSI_NAVI.ALCANTARA_XENON,private,offer,36990,test,cabrio,2016,manual,177,a5,5000,3,petrol,audi,no,18/03/2016 0:00,95444,31/03/2016 11:16
8/3/2016 2:36,VW_Buss_T5_Kastenwagen_mit_Klima_und_Anhaengerkupplung,private,offer,3999,control,,2017,manual,85,transporter,150000,10,diesel,volkswagen,,8/3/2016 0:00,50321,9/3/2016 4:46
16/03/2016 23:53,Mercedes_Benz_Diesel_TÜV_Klima,private,offer,599,test,limousine,1997,manual,95,e_klasse,150000,9,diesel,mercedes_benz,no,16/03/2016 0:00,47652,17/03/2016 7:46
21/03/2016 18:53,Volkswagen_up!,private,offer,7600,test,small car,2014,manual,60,up,5000,10,petrol,volkswagen,no,21/03/2016 0:00,45279,25/03/2016 16:47
1/4/2016 18:46,verkaufe_Ford_Mondeo__Ersatzteilespender_,private,offer,250,control,limousine,1998,manual,116,mondeo,150000,1,petrol,ford,yes,1/4/2016 0:00,6118,5/4/2016 14:18
7/3/2016 3:37,BMW_E90_325i_zu_verkaufen!!,private,offer,15880,test,limousine,2006,automatic,218,3er,100000,5,petrol,bmw,,7/3/2016 0:00,32339,5/4/2016 15:17
10/3/2016 18:48,Volkswagen_Golf_2.0_GTI_DSG,private,offer,18099,test,limousine,2011,automatic,211,golf,60000,5,petrol,volkswagen,no,10/3/2016 0:00,42799,25/03/2016 3:17
19/03/2016 22:51,Golf_3_Cabrio_mit_Gasanlage_Tausch_gegen_T4,private,offer,0,test,cabrio,1998,manual,90,,150000,5,lpg,volkswagen,,19/03/2016 0:00,27442,1/4/2016 20:44
23/03/2016 10:48,Golf_2___2_Tuerer___zum_ausschlachten___Standort__77955_Ettenheim,private,offer,0,control,,1983,,0,golf,5000,0,,volkswagen,,23/03/2016 0:00,77955,27/03/2016 14:45
4/4/2016 16:44,Opel_Zafira_1.6_Elegance_TÜV_11.2016,private,offer,2900,test,bus,2001,manual,101,zafira,125000,11,petrol,opel,no,4/4/2016 0:00,37589,6/4/2016 18:17
7/3/2016 19:53,Peugeot_307_SW,private,offer,2799,control,station wagon,2004,manual,109,3_reihe,150000,7,petrol,peugeot,no,7/3/2016 0:00,12051,8/3/2016 12:18
30/03/2016 1:56,Volzwagen_Golf_Variant_3_GT_1_6,private,offer,900,test,station wagon,1995,manual,101,golf,150000,4,petrol,volkswagen,yes,30/03/2016 0:00,53842,6/4/2016 23:16
22/03/2016 13:50,Mitsubishi_L_300__Benzin,private,offer,1090,control,bus,1990,manual,69,others,150000,8,petrol,mitsubishi,no,22/03/2016 0:00,57072,22/03/2016 13:50
31/03/2016 12:54,Opel_Rekord__Olypia_Caravan,private,offer,9700,test,station wagon,1955,manual,75,others,150000,6,petrol,opel,no,31/03/2016 0:00,49377,6/4/2016 5:46
5/3/2016 17:58,Mitsubishi_Carisma_GDI,private,offer,750,test,,2017,manual,135,carisma,150000,3,,mitsubishi,no,5/3/2016 0:00,52134,6/3/2016 4:44
30/03/2016 11:52,Volkswagen_Touareg_3_0_TDI_Motor_Neu_bei_Vw_24.000_Km,private,offer,20900,test,suv,2010,automatic,239,touareg,150000,12,diesel,volkswagen,no,30/03/2016 0:00,56626,7/4/2016 2:45
9/3/2016 0:37,VW_Golf_3_GTI_2.0_8v_115ps_schlachtfest_wegen_rost_unterboden_,private,offer,0,test,,2016,manual,0,golf,150000,0,petrol,volkswagen,yes,8/3/2016 0:00,47608,6/4/2016 23:17
24/03/2016 7:55,BMW_316i_M_PAKET__Schiebedach_4x_ALU_u._4xWi,private,offer,1490,control,coupe,1994,manual,100,3er,125000,8,petrol,bmw,yes,24/03/2016 0:00,64380,25/03/2016 17:15
19/03/2016 12:48,Mercedes_Benz_C180_W202_TÜV_NEU!,private,offer,2300,test,limousine,1999,manual,122,c_klasse,150000,3,petrol,mercedes_benz,no,19/03/2016 0:00,97084,6/4/2016 17:45
30/03/2016 19:47,Gepflegter_VW_Scirocco_2.0_TSI___8_fach_bereift,private,offer,10990,test,coupe,2009,manual,200,scirocco,150000,2,petrol,volkswagen,no,30/03/2016 0:00,25560,7/4/2016 11:45
9/3/2016 18:48,Seat_Leon_style_Sport_2.0_TDI,private,offer,2999,test,limousine,2006,manual,140,leon,150000,10,diesel,seat,yes,9/3/2016 0:00,57078,11/3/2016 15:17
17/03/2016 0:57,Renault_CLIO_I_Sonderediton_Baccara_1_8_L_BJ_1995_Youngtimer,private,offer,1999,test,small car,1995,automatic,90,clio,60000,1,petrol,renault,no,16/03/2016 0:00,55592,5/4/2016 22:44
30/03/2016 19:57,Volkswagen_Passat_Variant_1.6_Edition,private,offer,2900,test,station wagon,2000,manual,101,passat,150000,5,petrol,volkswagen,no,30/03/2016 0:00,30900,7/4/2016 11:45
25/03/2016 21:40,Alfa_Romeo_147_1.6_TS_16V_120_Quadrifoglio_Verde,private,offer,5333,test,small car,2009,manual,120,147,100000,10,petrol,alfa_romeo,no,25/03/2016 0:00,92363,7/4/2016 3:46
